Fuel Type Code,Station Name,Street Address,City,State,Status Code,Groups With Access Code,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,ID,Updated At,Open Date,EV Connector Types,Country,Access Code,Facility Type,EV Pricing,Restricted Access
ELEC,iPark 245 East 63rd Street - Tesla Destination,245 East 63rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.763562,-73.963079,115065,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Ruppert Car Park - Tesla Destination,245 E 90th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780918,-73.950526,115066,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 246 E 45 Street - Tesla Destination,246  E 45th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751676,-73.971144,115067,2021-03-11 23:22:17 UTC,2016-06-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 250 West Parking - Tesla Destination,250  W 19th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742179,-73.999226,115068,2021-03-11 23:22:17 UTC,2015-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park Columbia Garage LLC - Tesla Destination,250 W. 97th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.795279,-73.971688,115069,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park 40 Riverside Blvd - Tesla Destination,251 W 62nd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773464,-73.989532,115070,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 25-27 Beekman Street - Tesla Destination,25-27 Beekman St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.710628,-74.006186,115071,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 254 W 79th Street - Tesla Destination,254 W 79th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.78386,-73.980521,115072,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,MPG 266 E 97 St - Tesla Destination,266 E 97th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.784771,-73.946728,115073,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkit 27 N Moore Street - Tesla Destination,27  N Moore St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720215,-74.007465,115074,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark 455 Central Park West - Tesla Destination,27  W 105th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.797875,-73.961228,115075,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Standard Parking 270 Greenwich - Tesla Destination,270 Greenwich St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.715543,-74.011435,115076,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 279 East 65th Street - Tesla Destination,279 E 65th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764758,-73.962042,115077,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,ABM Parking Services 285 W 50th Street LLC - Tesla Destination,285 W 50th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762337,-73.985727,115078,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkright 39 E 29th Street - Tesla Destination,29 East 29th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744551,-73.984535,115079,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,iPark 3 E 67th Street - Tesla Destination,3 E 67th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769386,-73.969137,115080,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 30 W 63rd St - Tesla Destination,30 W 63rd St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770769,-73.981573,115081,2021-03-11 23:22:17 UTC,2016-11-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking Connaught - Tesla Destination,300  E 54th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.756956,-73.966399,115082,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 300 E 59th Street - Tesla Destination,300 E 59th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.760421,-73.964418,115083,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking E 74th Street - Tesla Destination,300  E 74th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769925,-73.957476,115084,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkright 300 E 77th St - Tesla Destination,300 East 77th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771689,-73.955816,115085,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,Icon Parking 301 E 57 Street - Tesla Destination,301 E 57th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759484,-73.965206,115086,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkit 301 E 64th - Tesla Destination,301 E 64th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.76389,-73.961892,115087,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 308 Greenwich - Tesla Destination,308 Greenwich St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717568,-74.011042,115088,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,Parkit 310 E 11th Street - Tesla Destination,310  E 11th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729871,-73.98568,115089,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Waldorf Astoria New York - Tesla Destination,310 Park Ave,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.757047,-73.974455,115090,2021-03-11 23:22:17 UTC,2018-11-01,TESLA,US,public,HOTEL,Free,False
ELEC,Quik Park 311 West Broadway LLC - Tesla Destination,311 W Broadway,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721638,-74.003781,115091,2021-03-11 23:22:17 UTC,2016-01-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 322 23rd Street - Tesla Destination,318-322  E 23rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737362,-73.980167,115092,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park 32 Debrosses LLC - Tesla Destination,32 Debrosses St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.723702,-74.010335,115093,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Glenwood Belmont Parking - Tesla Destination,320 E 46th St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751784,-73.969463,115094,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Champion Parking W 57th Street - Tesla Destination,320 W 57th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767194,-73.984544,115095,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking 8 E 33rd St Garage - Tesla Destination,325  East 5th Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.74733,-73.984857,115096,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.75323,-73.96799,115097,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330  E 39th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747123,-73.972257,115098,2021-03-11 23:22:17 UTC,2016-06-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 330 W 58th Street - Tesla Destination,330  W 58th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767725,-73.983646,115099,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Apple Parking 332 W 11th Street - Tesla Destination,332 W 11th St,New York,NY,E,Public - Call ahead,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.735404,-74.007717,115100,2021-03-11 23:22:17 UTC,2017-03-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 333 E 38th NYU - Tesla Destination,333 E 38th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746891,-73.972547,115101,2021-03-11 23:22:17 UTC,2016-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Standard Parking Gateway Plaza Garage - Tesla Destination,339 South End Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.710652,-74.016396,115102,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,MPG 340 East 93rd - Tesla Destination,340 E 93rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781375,-73.946721,115103,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 340 94th Street - Tesla Destination,340 E 94th St,New York,NY,E,Public - Call ahead,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781961,-73.946209,115104,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 345 East Garage - Tesla Destination,345 East 80th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773471,-73.952304,115105,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 35 E 75th Street - Tesla Destination,35  E 75th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773815,-73.963696,115106,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,"The Carlyle Hotel, A Rosewood Hotel - Tesla Destination",35  E 76th St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774308,-73.963182,115107,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,Quik Park 82nd Street LLC - Tesla Destination,350 E. 82nd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774316,-73.951909,115108,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking 350 W 43rd Street Garage - Tesla Destination,350 West 43rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.758503,-73.991285,115109,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 351 East 83rd - Tesla Destination,351  E 83rd,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775208,-73.950978,115110,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 35-39 East 61st Street - Tesla Destination,35-39  E 61st St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764876,-73.970102,115111,2021-03-11 23:22:17 UTC,2016-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon 376 Greenwich Street - Tesla Destination,376 Greenwich St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719814,-74.010394,115112,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYU 377 E 33rd Street - Tesla Destination,377 E 33rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.743382,-73.974251,115113,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 111 8th Ave Parking - Tesla Destination,385  W 15th St,New York,NY,E,Public,4.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.741669,-74.004397,115114,2021-03-11 23:22:17 UTC,2017-03-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark 386 E 48th Street - Tesla Destination,386 E 48th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751772,-73.964999,115115,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking Wall Park - Tesla Destination,39  Exchange Pl,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.706109,-74.010148,115116,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking Carnegie Garage - Tesla Destination,40 E 94th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.785524,-73.95496,115117,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,City Parking RL Mercer Street - Tesla Destination,40  Mercer St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721244,-74.00092,115118,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 40 W 26th Street - Tesla Destination,40 W 26th St,New York,NY,E,Public - Call ahead,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.743961,-73.989912,115119,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 400 E 35th NYU - Tesla Destination,400 E 35th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744093,-73.972689,115120,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Liberty View Parking - Tesla Destination,400 Murray St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.716079,-74.015929,115121,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Champion Parking 113 LLC - Tesla Destination,400 W 113th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.804007,-73.960887,115122,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Propark 401 W 110th Street - Tesla Destination,401 W 110th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.802368,-73.961689,115123,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkit 403 Lafayette St. - Tesla Destination,403 Lafayette St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.728137,-73.992393,115124,2021-03-11 23:22:17 UTC,2015-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark 41 E 85th Street - Tesla Destination,41 E 85th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780305,-73.959091,115125,2021-03-11 23:22:17 UTC,2016-12-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 411 W 55th Street - Tesla Destination,411 W 55th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767111,-73.987232,115126,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking 415 E 79th - Tesla Destination,415 E 79th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772197,-73.95183,115127,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking Sutton 53 - Tesla Destination,417 E 53rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755371,-73.963368,115128,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking Independent - Tesla Destination,417  E 71st St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766976,-73.955645,115129,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GMC Parking 420 E 53rd - Tesla Destination,420 E 53rd St,New York,NY,E,Public,1.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755013,-73.963549,115130,2021-03-11 23:22:17 UTC,2018-11-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755679,-73.963528,115131,2021-03-11 23:22:17 UTC,2018-11-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,imPark 422 E 79th Street - Tesla Destination,422  E 79th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771766,-73.951838,115132,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park West 23rd Street Garage LLC - Tesla Destination,423-431  W 23rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746762,-74.001428,115133,2021-03-11 23:22:17 UTC,2015-02-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 425 E 58th Street - Tesla Destination,425 E 58th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.758766,-73.961406,115134,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,City Parking E 61st Street - Tesla Destination,425 E 61st St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760522,-73.959278,115135,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752516,-73.965347,115136,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748762,-73.942538,115137,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 44 Elizabeth Street - Tesla Destination,44 Elizabeth St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716947,-73.996472,115138,2021-03-11 23:22:17 UTC,2016-02-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park 86th St. LLC - Tesla Destination,444 E 86th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775975,-73.947732,115139,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 480 Riverside (120th St) - Tesla Destination,480 Riverside Dr,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.811206,-73.963782,115140,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC Central Harlem Garage Corp. - Tesla Destination,49 W 116th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.801497,-73.94792,115141,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 5 E 22nd Street - Tesla Destination,5  E 22nd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740794,-73.988885,115142,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706643,-74.018095,115143,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking 50 E 79th St Garage - Tesla Destination,50 E 79th St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775932,-73.961937,115144,2021-03-11 23:22:17 UTC,2016-01-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.751987,-74.001701,115145,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,New York,NY,E,Public,1.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.754735,-73.973361,115146,2021-03-11 23:22:17 UTC,2018-11-01,TESLA,US,public,HOTEL,Free,False
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742197,-73.992168,115147,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 524 East 73rd - Tesla Destination,524 E 73rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766741,-73.95193,115149,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking 51-53 E 76th St Carlyle Hotel - Tesla Destination,53  E 76th St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.774265,-73.96278,115150,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark 530 E 80th Street - Tesla Destination,530 E 80th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771136,-73.948252,115151,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,MPG 530 West 30th - Tesla Destination,530 W 30th,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752558,-74.002736,115152,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.776302,-73.944521,115153,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 54 Murray Street - Tesla Destination,54 Murray St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.714121,-74.009808,115154,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Standard Parking 800 6th Ave - Tesla Destination,54 W 28th St,New York,NY,E,Public - Call ahead,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745449,-73.989622,115155,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Loews Regency New York - Tesla Destination,540 Park Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764608,-73.969355,115156,2021-03-11 23:22:17 UTC,2016-11-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,MPG 543 W 110th Street Garage - Tesla Destination,543  W 110th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.804167,-73.965894,115157,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
